,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Dem_Percent,Rep_Percent,Deaths
18161,7382.0,3220.0,2949.0,777.0,322.0,21805.0,631.0,1174.0,1745.0,1022.0,186.0,261.0,16.0,88.0,260.0,36.0,95.0,88.0,1009.0,5811.0,0.37447699680940083,0.5919978460845426,19.0
18163,180877.0,83221.0,74365.0,28127.0,6374.0,24426.0,12530.0,26616.0,39864.0,24622.0,8153.0,27554.0,987.0,10623.0,2171.0,1613.0,6160.0,7164.0,22257.0,218303.0,0.37447699680940083,0.5919978460845426,385.0
18165,15952.0,7474.0,6491.0,1986.0,541.0,23475.0,1260.0,2827.0,3642.0,2618.0,642.0,428.0,7.0,184.0,610.0,114.0,366.0,255.0,2066.0,13650.0,0.37447699680940083,0.5919978460845426,64.0
18167,108264.0,46223.0,39769.0,19566.0,4179.0,21766.0,9075.0,14970.0,22776.0,16962.0,4070.0,14898.0,616.0,3741.0,2161.0,709.0,3027.0,9478.0,16034.0,127287.0,0.37447699680940083,0.5919978460845426,304.0
18169,32492.0,14135.0,12777.0,4567.0,1176.0,21943.0,2640.0,6113.0,7232.0,4893.0,1088.0,1634.0,106.0,409.0,778.0,239.0,791.0,2001.0,3233.0,34479.0,0.37447699680940083,0.5919978460845426,86.0
18171,8421.0,3672.0,3325.0,568.0,240.0,28574.0,815.0,1531.0,1878.0,1409.0,256.0,226.0,0.0,16.0,223.0,69.0,96.0,93.0,552.0,6256.0,0.37447699680940083,0.5919978460845426,19.0
18173,60538.0,24539.0,22675.0,5428.0,1964.0,30197.0,2852.0,8980.0,15230.0,6406.0,1314.0,3854.0,204.0,723.0,1312.0,300.0,670.0,758.0,4906.0,46234.0,0.37447699680940083,0.5919978460845426,101.0
18175,28017.0,12213.0,10512.0,4191.0,1435.0,20317.0,3615.0,4078.0,6824.0,4714.0,1085.0,805.0,34.0,238.0,2565.0,180.0,610.0,293.0,3931.0,21213.0,0.37447699680940083,0.5919978460845426,65.0
18177,68360.0,31225.0,27891.0,13862.0,3320.0,21130.0,7358.0,11682.0,15507.0,11749.0,2978.0,7662.0,413.0,1876.0,1435.0,428.0,2951.0,2656.0,11770.0,74522.0,0.37447699680940083,0.5919978460845426,189.0
18179,27732.0,11702.0,10952.0,3065.0,719.0,24126.0,1943.0,4625.0,6739.0,3403.0,1009.0,1168.0,73.0,541.0,603.0,171.0,514.0,519.0,3123.0,25314.0,0.37447699680940083,0.5919978460845426,64.0
18181,24485.0,12985.0,9458.0,2666.0,818.0,24116.0,1905.0,4359.0,5805.0,3660.0,699.0,2340.0,317.0,177.0,1690.0,173.0,310.0,322.0,2721.0,23085.0,0.37447699680940083,0.5919978460845426,72.0
18183,33307.0,14378.0,13091.0,2912.0,1107.0,26120.0,2036.0,4963.0,7966.0,4948.0,1074.0,1318.0,42.0,538.0,783.0,143.0,399.0,454.0,2992.0,28561.0,0.37447699680940083,0.5919978460845426,70.0
19001,7543.0,3674.0,3252.0,631.0,140.0,25657.0,442.0,1685.0,1636.0,1061.0,228.0,205.0,0.0,65.0,110.0,46.0,110.0,164.0,503.0,6162.0,0.44601948237226635,0.5264098231404504,24.0
19003,3937.0,2001.0,1735.0,423.0,83.0,25169.0,270.0,864.0,815.0,599.0,86.0,115.0,0.0,22.0,124.0,11.0,52.0,144.0,297.0,3210.0,0.44601948237226635,0.5264098231404504,14.0
19005,14152.0,7623.0,5899.0,1602.0,497.0,25622.0,1169.0,2881.0,3196.0,1626.0,292.0,1120.0,214.0,176.0,952.0,105.0,272.0,375.0,1619.0,12102.0,0.44601948237226635,0.5264098231404504,39.0
19007,12754.0,6610.0,5447.0,1770.0,479.0,22744.0,1121.0,2678.0,2826.0,1923.0,346.0,464.0,46.0,357.0,574.0,58.0,377.0,180.0,1537.0,12229.0,0.44601948237226635,0.5264098231404504,43.0
19009,5935.0,2991.0,2703.0,538.0,82.0,30714.0,385.0,1402.0,1255.0,663.0,183.0,139.0,5.0,4.0,20.0,9.0,116.0,151.0,551.0,4893.0,0.44601948237226635,0.5264098231404504,14.0
19011,25895.0,11089.0,10137.0,2218.0,578.0,28177.0,1396.0,4154.0,6385.0,3069.0,737.0,837.0,151.0,228.0,358.0,102.0,412.0,326.0,1503.0,17770.0,0.44601948237226635,0.5264098231404504,63.0
19013,131947.0,56375.0,52438.0,20919.0,5632.0,24771.0,8480.0,18797.0,28414.0,15557.0,4476.0,22044.0,1641.0,6150.0,1807.0,843.0,3607.0,5999.0,9848.0,148115.0,0.44601948237226635,0.5264098231404504,259.0
19015,26326.0,11771.0,10619.0,2739.0,739.0,27160.0,1110.0,4311.0,6094.0,3137.0,830.0,1243.0,46.0,683.0,486.0,252.0,498.0,890.0,2158.0,23035.0,0.44601948237226635,0.5264098231404504,57.0
19017,24481.0,9999.0,9296.0,1812.0,702.0,29632.0,904.0,4342.0,5378.0,2212.0,550.0,950.0,27.0,401.0,227.0,66.0,318.0,1641.0,894.0,22420.0,0.44601948237226635,0.5264098231404504,50.0
19019,20947.0,8988.0,8298.0,1860.0,493.0,28193.0,1154.0,3319.0,5545.0,2222.0,409.0,680.0,97.0,158.0,488.0,99.0,497.0,336.0,2122.0,16857.0,0.44601948237226635,0.5264098231404504,58.0
19021,20460.0,8228.0,7635.0,2337.0,488.0,23707.0,2740.0,3044.0,5137.0,1790.0,726.0,7170.0,2176.0,568.0,243.0,408.0,421.0,1050.0,2372.0,22697.0,0.44601948237226635,0.5264098231404504,51.0
19023,14966.0,6700.0,6222.0,1356.0,336.0,26327.0,896.0,3048.0,3504.0,1429.0,355.0,380.0,30.0,177.0,136.0,75.0,220.0,249.0,1077.0,10179.0,0.44601948237226635,0.5264098231404504,78.0
19025,9980.0,5098.0,4310.0,1379.0,214.0,26486.0,680.0,2269.0,2020.0,1351.0,384.0,489.0,21.0,170.0,72.0,8.0,205.0,604.0,689.0,7988.0,0.44601948237226635,0.5264098231404504,31.0
19027,20702.0,9402.0,8557.0,1941.0,278.0,26479.0,1191.0,3885.0,5040.0,2246.0,755.0,822.0,21.0,488.0,77.0,45.0,466.0,466.0,1061.0,21994.0,0.44601948237226635,0.5264098231404504,59.0
19029,13694.0,6587.0,6074.0,1795.0,235.0,25555.0,724.0,2890.0,3101.0,2181.0,532.0,543.0,53.0,315.0,131.0,13.0,545.0,332.0,1164.0,12707.0,0.44601948237226635,0.5264098231404504,73.0
19031,18434.0,8065.0,7639.0,1459.0,359.0,27566.0,1020.0,3233.0,4381.0,1990.0,587.0,694.0,37.0,146.0,378.0,58.0,326.0,311.0,892.0,12961.0,0.44601948237226635,0.5264098231404504,42.0
19033,43707.0,22182.0,19864.0,5876.0,1250.0,27605.0,2176.0,8189.0,9174.0,5465.0,1573.0,3424.0,235.0,1623.0,545.0,133.0,1433.0,1193.0,3504.0,48134.0,0.44601948237226635,0.5264098231404504,111.0
19035,11982.0,5785.0,5384.0,1100.0,226.0,28150.0,731.0,2640.0,2514.0,1389.0,385.0,635.0,67.0,462.0,148.0,14.0,281.0,418.0,935.0,10870.0,0.44601948237226635,0.5264098231404504,39.0
19037,12329.0,5670.0,5330.0,1192.0,342.0,25137.0,909.0,2372.0,2945.0,1599.0,460.0,453.0,65.0,214.0,151.0,42.0,248.0,197.0,830.0,10751.0,0.44601948237226635,0.5264098231404504,37.0
19039,9284.0,4128.0,3686.0,1601.0,253.0,23743.0,758.0,1618.0,2332.0,1379.0,329.0,1229.0,257.0,130.0,378.0,71.0,195.0,181.0,1195.0,9012.0,0.44601948237226635,0.5264098231404504,22.0
19041,16555.0,8067.0,7269.0,1721.0,408.0,29138.0,749.0,3134.0,3745.0,2193.0,553.0,865.0,147.0,664.0,179.0,139.0,397.0,308.0,1386.0,16370.0,0.44601948237226635,0.5264098231404504,38.0
19043,17900.0,9018.0,7698.0,2049.0,500.0,25853.0,1033.0,3580.0,4050.0,2074.0,575.0,625.0,81.0,322.0,505.0,126.0,375.0,347.0,1566.0,15624.0,0.44601948237226635,0.5264098231404504,42.0
19045,48663.0,21762.0,19977.0,6819.0,1350.0,26751.0,3147.0,8488.0,11193.0,6119.0,1835.0,3898.0,176.0,1519.0,470.0,198.0,1182.0,860.0,3756.0,47056.0,0.44601948237226635,0.5264098231404504,155.0
19047,17259.0,6959.0,6371.0,3107.0,456.0,23066.0,2458.0,2922.0,4521.0,2077.0,509.0,5147.0,1394.0,378.0,219.0,188.0,284.0,482.0,2066.0,15629.0,0.44601948237226635,0.5264098231404504,34.0
19049,72124.0,28480.0,26819.0,5000.0,1203.0,36677.0,2620.0,7489.0,20715.0,5463.0,2203.0,8990.0,1315.0,3361.0,738.0,377.0,641.0,571.0,4280.0,63603.0,0.44601948237226635,0.5264098231404504,84.0
19051,8765.0,3585.0,3085.0,1929.0,222.0,23046.0,759.0,1499.0,2578.0,1052.0,274.0,225.0,58.0,40.0,281.0,120.0,336.0,138.0,2063.0,6975.0,0.44601948237226635,0.5264098231404504,15.0
19053,8286.0,3839.0,3085.0,1417.0,288.0,19321.0,699.0,1502.0,1825.0,1400.0,263.0,552.0,63.0,178.0,319.0,56.0,306.0,747.0,1054.0,8483.0,0.44601948237226635,0.5264098231404504,21.0
19055,17578.0,8032.0,7115.0,1457.0,401.0,26776.0,1207.0,3036.0,4300.0,2078.0,553.0,413.0,38.0,201.0,201.0,31.0,355.0,246.0,912.0,12977.0,0.44601948237226635,0.5264098231404504,45.0
19057,40265.0,18493.0,16881.0,6147.0,1460.0,23724.0,2599.0,7279.0,9291.0,5697.0,1955.0,4528.0,80.0,1008.0,807.0,206.0,1254.0,738.0,3539.0,44421.0,0.44601948237226635,0.5264098231404504,115.0
19059,16877.0,12996.0,7831.0,1135.0,471.0,32869.0,633.0,3918.0,3266.0,2289.0,466.0,513.0,50.0,940.0,993.0,65.0,341.0,261.0,1332.0,17623.0,0.44601948237226635,0.5264098231404504,53.0
19061,95166.0,39770.0,37720.0,10497.0,2468.0,26791.0,5148.0,14809.0,22178.0,10339.0,3122.0,7236.0,378.0,3206.0,1516.0,382.0,2423.0,4385.0,5298.0,102394.0,0.44601948237226635,0.5264098231404504,203.0
19063,10068.0,4761.0,4150.0,1102.0,254.0,28293.0,796.0,1917.0,2186.0,1144.0,331.0,1153.0,342.0,129.0,105.0,21.0,231.0,630.0,1133.0,10675.0,0.44601948237226635,0.5264098231404504,18.0
19065,20693.0,9550.0,8470.0,2558.0,539.0,24236.0,1480.0,4100.0,4521.0,2844.0,571.0,1018.0,31.0,232.0,336.0,78.0,395.0,842.0,1883.0,20630.0,0.44601948237226635,0.5264098231404504,59.0
19067,16153.0,7510.0,6923.0,2170.0,433.0,25142.0,1170.0,3280.0,3819.0,2173.0,669.0,982.0,44.0,322.0,137.0,107.0,508.0,328.0,1463.0,13895.0,0.44601948237226635,0.5264098231404504,37.0
19069,10572.0,4872.0,4321.0,1440.0,191.0,25719.0,1059.0,2040.0,2453.0,1354.0,417.0,1397.0,197.0,95.0,66.0,33.0,266.0,165.0,899.0,8745.0,0.44601948237226635,0.5264098231404504,23.0
19071,7200.0,3450.0,3003.0,724.0,161.0,28656.0,392.0,1473.0,1595.0,1048.0,251.0,324.0,0.0,21.0,228.0,33.0,125.0,160.0,613.0,6338.0,0.44601948237226635,0.5264098231404504,27.0
19073,9232.0,4530.0,3849.0,1211.0,324.0,27140.0,608.0,1927.0,2116.0,1504.0,314.0,406.0,56.0,102.0,91.0,17.0,209.0,145.0,644.0,7682.0,0.44601948237226635,0.5264098231404504,34.0
19075,12403.0,5534.0,5112.0,851.0,319.0,30701.0,501.0,2399.0,2952.0,1268.0,338.0,312.0,22.0,116.0,142.0,34.0,212.0,138.0,659.0,9948.0,0.44601948237226635,0.5264098231404504,33.0
19077,10794.0,5775.0,4559.0,1210.0,248.0,28746.0,599.0,2232.0,2475.0,1421.0,380.0,401.0,55.0,108.0,205.0,58.0,122.0,200.0,872.0,8880.0,0.44601948237226635,0.5264098231404504,35.0
19079,15363.0,7195.0,6354.0,1808.0,401.0,25531.0,980.0,2930.0,3608.0,1895.0,500.0,1367.0,54.0,241.0,112.0,84.0,359.0,199.0,1528.0,15263.0,0.44601948237226635,0.5264098231404504,36.0
19081,11175.0,5303.0,4629.0,968.0,154.0,27025.0,613.0,2179.0,2570.0,1152.0,309.0,627.0,50.0,101.0,259.0,40.0,149.0,217.0,565.0,11743.0,0.44601948237226635,0.5264098231404504,30.0
19083,17406.0,8201.0,6997.0,1546.0,541.0,25792.0,1124.0,3670.0,3956.0,2074.0,303.0,1176.0,110.0,225.0,176.0,74.0,372.0,851.0,1275.0,16953.0,0.44601948237226635,0.5264098231404504,60.0
19085,14600.0,6708.0,5959.0,1371.0,317.0,26217.0,880.0,2649.0,3384.0,2156.0,378.0,451.0,1.0,207.0,290.0,43.0,248.0,287.0,1271.0,11624.0,0.44601948237226635,0.5264098231404504,22.0
19087,20197.0,8274.0,7512.0,3051.0,621.0,23679.0,1193.0,3358.0,4599.0,2321.0,694.0,2217.0,273.0,270.0,450.0,85.0,328.0,1362.0,1678.0,20113.0,0.44601948237226635,0.5264098231404504,73.0
19089,9529.0,4373.0,3917.0,1160.0,179.0,25040.0,802.0,1863.0,2404.0,1108.0,296.0,296.0,25.0,101.0,95.0,23.0,283.0,251.0,825.0,8933.0,0.44601948237226635,0.5264098231404504,29.0
19091,9731.0,4672.0,4200.0,1123.0,236.0,26592.0,573.0,1987.0,2280.0,1128.0,451.0,536.0,61.0,180.0,123.0,10.0,155.0,130.0,702.0,8699.0,0.44601948237226635,0.5264098231404504,56.0
19093,7085.0,3416.0,3124.0,956.0,119.0,26712.0,497.0,1488.0,1671.0,895.0,275.0,246.0,2.0,121.0,71.0,32.0,167.0,136.0,584.0,6722.0,0.44601948237226635,0.5264098231404504,12.0
19095,16316.0,7248.0,6705.0,1556.0,238.0,28249.0,792.0,2886.0,3837.0,1886.0,437.0,619.0,48.0,205.0,226.0,71.0,228.0,360.0,838.0,17558.0,0.44601948237226635,0.5264098231404504,36.0
19097,19656.0,9434.0,8494.0,2160.0,418.0,24988.0,1328.0,3800.0,4431.0,2342.0,678.0,743.0,25.0,258.0,700.0,75.0,568.0,242.0,1507.0,15674.0,0.44601948237226635,0.5264098231404504,62.0
19099,36715.0,16156.0,14658.0,3926.0,1048.0,25825.0,2233.0,6321.0,8155.0,5294.0,1179.0,1768.0,102.0,1113.0,799.0,202.0,871.0,1919.0,2902.0,31372.0,0.44601948237226635,0.5264098231404504,59.0
19101,17102.0,7570.0,6886.0,2139.0,402.0,27408.0,638.0,2787.0,3234.0,1613.0,445.0,2743.0,736.0,231.0,958.0,76.0,337.0,1744.0,2405.0,17080.0,0.44601948237226635,0.5264098231404504,35.0
19103,136802.0,57280.0,54850.0,22733.0,2847.0,31131.0,4159.0,12440.0,27381.0,10082.0,3935.0,24889.0,2179.0,11768.0,3207.0,1110.0,3891.0,8201.0,9901.0,154484.0,0.44601948237226635,0.5264098231404504,158.0
19105,20607.0,8901.0,8235.0,1946.0,634.0,26671.0,1259.0,3653.0,4529.0,2480.0,726.0,1012.0,40.0,357.0,622.0,47.0,359.0,1448.0,1156.0,16895.0,0.44601948237226635,0.5264098231404504,49.0
19107,10361.0,4901.0,4386.0,1319.0,252.0,23544.0,688.0,2072.0,2391.0,1515.0,240.0,284.0,22.0,32.0,230.0,101.0,167.0,151.0,719.0,7436.0,0.44601948237226635,0.5264098231404504,39.0
19109,15347.0,7495.0,6628.0,1293.0,174.0,29229.0,723.0,3367.0,3432.0,1870.0,301.0,548.0,46.0,169.0,45.0,36.0,194.0,317.0,919.0,13312.0,0.44601948237226635,0.5264098231404504,53.0
19111,35552.0,16221.0,14319.0,5616.0,1558.0,22960.0,2254.0,6308.0,7670.0,5412.0,1334.0,3153.0,41.0,866.0,1095.0,98.0,1062.0,797.0,3904.0,36763.0,0.44601948237226635,0.5264098231404504,126.0
19113,214927.0,93474.0,87004.0,20005.0,6117.0,30949.0,8347.0,29168.0,51814.0,21021.0,7719.0,24510.0,1531.0,11799.0,3878.0,1008.0,5116.0,4978.0,14616.0,237394.0,0.44601948237226635,0.5264098231404504,407.0
19115,11305.0,5019.0,4386.0,1329.0,392.0,25411.0,1294.0,1780.0,2780.0,1186.0,344.0,2219.0,554.0,55.0,477.0,189.0,254.0,141.0,1054.0,9453.0,0.44601948237226635,0.5264098231404504,20.0
19117,8785.0,4225.0,3745.0,1345.0,376.0,22060.0,570.0,1820.0,2059.0,1268.0,238.0,205.0,169.0,211.0,280.0,110.0,243.0,159.0,887.0,7650.0,0.44601948237226635,0.5264098231404504,28.0
19119,11680.0,4904.0,4495.0,908.0,178.0,25578.0,717.0,1955.0,3263.0,1214.0,192.0,393.0,32.0,180.0,85.0,71.0,148.0,162.0,1056.0,8814.0,0.44601948237226635,0.5264098231404504,27.0
19121,15629.0,6618.0,6103.0,1333.0,627.0,27848.0,589.0,2422.0,4147.0,1782.0,418.0,506.0,57.0,164.0,284.0,75.0,280.0,227.0,1114.0,11816.0,0.44601948237226635,0.5264098231404504,25.0
19123,22420.0,9735.0,9084.0,3159.0,973.0,24875.0,1379.0,3735.0,5317.0,2855.0,698.0,1214.0,134.0,472.0,505.0,67.0,612.0,671.0,1487.0,20262.0,0.44601948237226635,0.5264098231404504,51.0
19125,33308.0,13949.0,12843.0,3040.0,765.0,26161.0,1548.0,5338.0,8161.0,3973.0,756.0,1635.0,121.0,773.0,660.0,111.0,542.0,1794.0,1732.0,35468.0,0.44601948237226635,0.5264098231404504,95.0
19127,40922.0,16779.0,15354.0,4730.0,1374.0,24549.0,4168.0,6850.0,10276.0,4973.0,1301.0,9947.0,2299.0,1011.0,590.0,419.0,995.0,1149.0,3402.0,40490.0,0.44601948237226635,0.5264098231404504,99.0
19129,14946.0,6107.0,5348.0,1061.0,289.0,27942.0,645.0,2188.0,3709.0,2294.0,418.0,743.0,16.0,135.0,338.0,71.0,173.0,675.0,970.0,10915.0,0.44601948237226635,0.5264098231404504,24.0
19131,10744.0,4876.0,4453.0,1159.0,237.0,24629.0,693.0,2348.0,2588.0,1061.0,263.0,260.0,83.0,79.0,85.0,56.0,188.0,254.0,1115.0,9023.0,0.44601948237226635,0.5264098231404504,36.0
19133,9149.0,4714.0,3972.0,1016.0,222.0,24645.0,586.0,2193.0,1982.0,1273.0,241.0,390.0,26.0,240.0,244.0,29.0,204.0,223.0,773.0,7725.0,0.44601948237226635,0.5264098231404504,39.0
19135,8019.0,3901.0,3280.0,854.0,253.0,23983.0,648.0,1501.0,1927.0,1137.0,225.0,109.0,51.0,79.0,497.0,91.0,209.0,146.0,950.0,7383.0,0.44601948237226635,0.5264098231404504,27.0
19137,10549.0,5217.0,4590.0,1743.0,523.0,23342.0,900.0,2148.0,2394.0,1802.0,586.0,534.0,93.0,140.0,192.0,63.0,296.0,226.0,948.0,9962.0,0.44601948237226635,0.5264098231404504,41.0
19139,42857.0,17924.0,16301.0,5658.0,1365.0,25007.0,4209.0,6186.0,11013.0,4817.0,1582.0,8746.0,1199.0,1250.0,1215.0,311.0,811.0,535.0,3966.0,44130.0,0.44601948237226635,0.5264098231404504,81.0
19141,14173.0,6635.0,6018.0,1403.0,215.0,30213.0,846.0,2902.0,3330.0,1717.0,272.0,859.0,155.0,493.0,208.0,63.0,333.0,421.0,1105.0,12995.0,0.44601948237226635,0.5264098231404504,34.0
19143,6279.0,2984.0,2697.0,500.0,120.0,25239.0,570.0,1251.0,1421.0,709.0,169.0,508.0,86.0,53.0,28.0,79.0,134.0,114.0,639.0,5579.0,0.44601948237226635,0.5264098231404504,19.0
19145,15737.0,7174.0,6379.0,1940.0,419.0,23630.0,1280.0,3142.0,3341.0,2359.0,474.0,1238.0,108.0,332.0,181.0,126.0,315.0,1092.0,1570.0,15959.0,0.44601948237226635,0.5264098231404504,47.0
19147,9263.0,4622.0,4011.0,885.0,182.0,26111.0,516.0,1939.0,2019.0,1277.0,286.0,381.0,65.0,208.0,104.0,47.0,160.0,348.0,651.0,10792.0,0.44601948237226635,0.5264098231404504,36.0
19149,24899.0,10582.0,9899.0,1851.0,472.0,27848.0,1310.0,4313.0,6378.0,2518.0,666.0,1392.0,350.0,376.0,333.0,23.0,437.0,364.0,1325.0,21740.0,0.44601948237226635,0.5264098231404504,50.0
19151,7191.0,3791.0,3222.0,1060.0,162.0,26144.0,366.0,1600.0,1568.0,835.0,229.0,356.0,30.0,50.0,43.0,36.0,149.0,163.0,595.0,5938.0,0.44601948237226635,0.5264098231404504,17.0
19153,445136.0,186938.0,174759.0,54642.0,14869.0,30863.0,23596.0,49846.0,112906.0,45869.0,17325.0,89715.0,12580.0,30802.0,4251.0,4142.0,10287.0,8972.0,34630.0,500199.0,0.44601948237226635,0.5264098231404504,693.0
19155,93153.0,39464.0,36615.0,11985.0,2943.0,26821.0,6449.0,13822.0,22251.0,12696.0,3836.0,10166.0,1315.0,3995.0,1492.0,675.0,2436.0,2184.0,9873.0,89940.0,0.44601948237226635,0.5264098231404504,186.0
19157,18765.0,8954.0,7424.0,1930.0,585.0,26855.0,975.0,3525.0,3936.0,2381.0,563.0,1331.0,107.0,444.0,291.0,24.0,473.0,1721.0,1280.0,19907.0,0.44601948237226635,0.5264098231404504,38.0
19159,5082.0,2612.0,2078.0,809.0,120.0,24553.0,428.0,1241.0,1221.0,763.0,116.0,174.0,42.0,43.0,209.0,50.0,150.0,173.0,826.0,4127.0,0.44601948237226635,0.5264098231404504,20.0
19161,10162.0,5424.0,4413.0,776.0,204.0,27224.0,606.0,2264.0,2257.0,1283.0,230.0,396.0,23.0,111.0,116.0,24.0,202.0,231.0,707.0,8125.0,0.44601948237226635,0.5264098231404504,32.0
19163,168714.0,72487.0,67325.0,21155.0,5188.0,29243.0,8422.0,23051.0,40894.0,16790.0,6525.0,30428.0,1186.0,8343.0,2145.0,736.0,4057.0,3112.0,15423.0,177623.0,0.44601948237226635,0.5264098231404504,263.0
19165,12034.0,5550.0,5171.0,1374.0,211.0,27178.0,717.0,2636.0,2762.0,1781.0,288.0,456.0,139.0,185.0,106.0,16.0,234.0,239.0,870.0,10540.0,0.44601948237226635,0.5264098231404504,36.0
19167,34261.0,12428.0,11782.0,2698.0,364.0,25343.0,2322.0,4889.0,9201.0,2283.0,823.0,3898.0,760.0,512.0,431.0,271.0,379.0,2415.0,2722.0,36137.0,0.44601948237226635,0.5264098231404504,58.0
19169,91939.0,37350.0,35666.0,18222.0,2977.0,26113.0,2035.0,9418.0,16048.0,6292.0,1624.0,12743.0,681.0,8759.0,1503.0,577.0,2087.0,8636.0,5336.0,115031.0,0.44601948237226635,0.5264098231404504,116.0
19171,17568.0,7777.0,6815.0,2117.0,589.0,26247.0,1147.0,3294.0,4325.0,2253.0,731.0,2914.0,216.0,121.0,322.0,125.0,256.0,439.0,1636.0,14442.0,0.44601948237226635,0.5264098231404504,45.0
19173,6225.0,3095.0,2752.0,839.0,131.0,24044.0,402.0,1313.0,1434.0,871.0,205.0,519.0,103.0,99.0,182.0,37.0,155.0,115.0,695.0,4877.0,0.44601948237226635,0.5264098231404504,18.0
19175,12554.0,5917.0,5293.0,1624.0,433.0,23647.0,751.0,2323.0,2931.0,1843.0,436.0,585.0,49.0,402.0,292.0,11.0,246.0,313.0,1244.0,13233.0,0.44601948237226635,0.5264098231404504,51.0
19177,7487.0,3645.0,2986.0,1089.0,244.0,23045.0,599.0,1520.0,1718.0,986.0,184.0,210.0,26.0,33.0,322.0,81.0,153.0,112.0,1124.0,6056.0,0.44601948237226635,0.5264098231404504,20.0
19179,35406.0,16063.0,14608.0,6575.0,1586.0,21909.0,3861.0,5833.0,7985.0,5383.0,1562.0,4907.0,1275.0,898.0,1079.0,358.0,1004.0,873.0,3841.0,38440.0,0.44601948237226635,0.5264098231404504,112.0
19181,47058.0,18748.0,17584.0,2829.0,1495.0,29449.0,1291.0,6620.0,11961.0,4873.0,1758.0,2208.0,59.0,1608.0,828.0,197.0,547.0,1776.0,2414.0,32894.0,0.44601948237226635,0.5264098231404504,85.0
19183,21906.0,9510.0,9056.0,1820.0,598.0,27051.0,1492.0,3933.0,5402.0,2820.0,563.0,1699.0,206.0,510.0,539.0,105.0,417.0,331.0,2010.0,18501.0,0.44601948237226635,0.5264098231404504,67.0
19185,6385.0,3185.0,2548.0,827.0,217.0,22433.0,468.0,1453.0,1513.0,1063.0,157.0,195.0,20.0,17.0,262.0,59.0,143.0,123.0,680.0,5132.0,0.44601948237226635,0.5264098231404504,26.0
19187,37399.0,17035.0,15397.0,5490.0,1782.0,24213.0,2419.0,6316.0,8109.0,5282.0,1645.0,3972.0,207.0,901.0,492.0,59.0,1070.0,2505.0,3765.0,40720.0,0.44601948237226635,0.5264098231404504,102.0
19189,10645.0,5182.0,4584.0,1026.0,314.0,25387.0,554.0,2120.0,2294.0,1417.0,242.0,681.0,79.0,310.0,65.0,26.0,215.0,536.0,575.0,10859.0,0.44601948237226635,0.5264098231404504,19.0
19191,20957.0,8757.0,8141.0,1450.0,388.0,25709.0,850.0,3626.0,4152.0,1730.0,445.0,952.0,29.0,290.0,176.0,22.0,321.0,2381.0,1145.0,24415.0,0.44601948237226635,0.5264098231404504,51.0
19193,102372.0,41463.0,38818.0,15434.0,3016.0,23221.0,9484.0,13593.0,26914.0,11857.0,4810.0,24048.0,4003.0,4035.0,1502.0,869.0,2985.0,2887.0,11873.0,106114.0,0.44601948237226635,0.5264098231404504,155.0
19195,7567.0,3537.0,3194.0,966.0,222.0,24886.0,447.0,1447.0,1684.0,989.0,350.0,318.0,35.0,41.0,104.0,57.0,152.0,106.0,616.0,5609.0,0.44601948237226635,0.5264098231404504,19.0
19197,13007.0,6503.0,5419.0,1448.0,436.0,25964.0,927.0,2713.0,3004.0,1670.0,333.0,1516.0,390.0,308.0,126.0,61.0,304.0,235.0,1074.0,12432.0,0.44601948237226635,0.5264098231404504,30.0
20001,13212.0,6249.0,5398.0,2296.0,468.0,20105.0,918.0,2555.0,3124.0,2553.0,511.0,1137.0,22.0,208.0,663.0,81.0,313.0,380.0,1731.0,13507.0,0.1802556085051624,0.5792539120090171,40.0
20003,7962.0,3718.0,3314.0,1157.0,333.0,22122.0,619.0,1610.0,2029.0,1333.0,288.0,380.0,30.0,108.0,543.0,6.0,283.0,125.0,1067.0,6152.0,0.1802556085051624,0.5792539120090171,23.0
20005,16737.0,6971.0,6180.0,2848.0,645.0,22446.0,842.0,2624.0,3998.0,2640.0,670.0,1886.0,31.0,465.0,387.0,42.0,517.0,1343.0,2313.0,16565.0,0.1802556085051624,0.5792539120090171,32.0
20007,4898.0,2837.0,2146.0,564.0,64.0,27785.0,275.0,973.0,1100.0,710.0,168.0,276.0,28.0,74.0,250.0,34.0,81.0,47.0,533.0,4044.0,0.1802556085051624,0.5792539120090171,23.0
20009,27566.0,12644.0,11480.0,4310.0,1005.0,25750.0,2595.0,4765.0,6783.0,3795.0,1117.0,4751.0,753.0,382.0,1008.0,243.0,648.0,516.0,4114.0,27173.0,0.1802556085051624,0.5792539120090171,67.0
20011,14913.0,7128.0,5702.0,2555.0,340.0,20798.0,1156.0,2623.0,3771.0,2557.0,556.0,1293.0,16.0,359.0,651.0,92.0,380.0,396.0,1626.0,14529.0,0.1802556085051624,0.5792539120090171,30.0
20013,9926.0,4754.0,4157.0,1893.0,281.0,22284.0,549.0,1829.0,2497.0,1661.0,361.0,1603.0,48.0,137.0,159.0,55.0,303.0,151.0,1309.0,9518.0,0.1802556085051624,0.5792539120090171,29.0
